kecamatan,kelas_then_1,kelas_then_2,kelas_now_1,kelas_now_2,luas
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980635
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59558989337775
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980635
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59177984198932
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980696
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980635
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175772287466
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.591757399838
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980635
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59195142167084
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59512143425518
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59218016584979
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59286897268926
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.69170131181128
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59188440971572
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59295112904701
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59176511415593
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59259785414945
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59373109188153
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739981326
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739992986
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739990617
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59342373035201
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59278448617481
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59196803766894
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59276292311785
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59191261296186
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59180528533043
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59182972561137
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.601550035795
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59202605584674
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.5919077136751
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.5920053020909
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59214869581965
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59176434632681
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59179337050476
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59183910972483
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980984
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175879682767
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739983327
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980914
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739983869
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739982519
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739985243
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59206140657379
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59200702106525
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Terbangun,Terbangun,4.59175739980635
Sawah Besar,Perairan,Perairan,Terbangun,Terbangun,4.6704350442974
Sawah Besar,Sawah,Belum Terbangun,Terbangun,Terbangun,4.64033337401501
Sawah Besar,Sawah,Belum Terbangun,Terbangun,Terbangun,4.88210090404227
Sawah Besar,Terbangun,Terbangun,Terbangun,Terbangun,4.70893619203084
Sawah Besar,Lahan Kosong Berpenghuni,Belum Terbangun,Kebun,Belum Terbangun,0.687036310778562
Sawah Besar,Jalan,Terbangun,Kebun,Belum Terbangun,0.631724475606102
Sawah Besar,Rel,Terbangun,Kebun,Belum Terbangun,0.232155085209094
Sawah Besar,Kampung,Terbangun,Kebun,Belum Terbangun,0.697917915444337
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.11485828860332
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.116397277297206
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870586678702547
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.173501341795675
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.102431187131705
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381825164
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.401766693939581
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0905932127751559
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381742749
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870148157705441
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0884636739374231
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381742239
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381963414
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.175616887601899
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870146659226264
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0876910389531888
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871175726045356
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0873669789435938
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0879133393353727
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0890855562112204
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087006839387615
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0872671282141722
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0925765663420036
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.15168494859542
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381754081
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0890968820673339
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0893620938246641
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0886595907870745
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0892269604974464
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0876375978474691
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087006838175805
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870872975126095
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0932917126673181
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381760381
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0876126568434228
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0902267019705065
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382003189
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381830254
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381851863
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871320873735355
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381789767
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087813552209684
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.088651693089053
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.097279198572211
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870077534957807
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870807414600612
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0916898154545575
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382420567
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381751255
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381950123
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381853722
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0890820139847429
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0877209276692049
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0932674658495169
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068390639909
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870309136928907
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0874212097574361
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0874110825000256
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0879970873397291
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068386417776
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.272656136981813
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382149599
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381799054
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382611818
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087006838260558
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0890348233875405
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871005666628201
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870373718405124
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382299105
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381926063
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0929047655208558
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870904296513852
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0881465130230216
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382574637
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0896194982610792
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870654771682341
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087006838182253
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.520640826026398
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087830143898949
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.105911363292736
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870080683930647
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0904174156413805
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068384757657
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.08700683817564
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381745258
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0875183726118114
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.106380537909977
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.103102070104919
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.184397986428663
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0897861524852663
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381842888
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087089781282925
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.101199288020369
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0875697944489978
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0970091773759946
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.143356614620616
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0878643858549928
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0920704787581388
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871330845096731
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0900339375965307
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0914825893411189
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0909383072393388
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0897256442781878
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0881819458529232
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.424701651016812
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0883741627103612
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0946968947572082
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0972058228823472
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.109152487244498
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381958655
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382854657
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087049977518688
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.125737412342649
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381744107
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087168900204784
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381900461
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382641856
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870256209457796
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382058708
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381822979
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0884267804346339
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.107739687335251
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087429604217656
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0885468669038929
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.404634532572274
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871338480835924
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0883788334743868
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0879387770631965
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0937462534484841
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0916702013814514
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381811318
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068383484816
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382961415
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0886731687198761
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0913487854551579
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0873719266874489
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0880457348921038
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871955760813707
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0872335620104587
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0888138461542651
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0967994741628471
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0873937394947581
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0872069580017946
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0883206491651967
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0877960333832899
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870137848792806
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870428088727056
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870885480927801
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381777903
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870082351954619
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381753292
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381770864
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382066366
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068381930562
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0870068382313177
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.087643546033904
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0874651714252088
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Kebun,Belum Terbangun,0.0871513188465167
Sawah Besar,Perairan,Perairan,Kebun,Belum Terbangun,0.189963730311756
Sawah Besar,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.187099862844769
Sawah Besar,Sawah,Belum Terbangun,Kebun,Belum Terbangun,0.799959141049374
Sawah Besar,Terbangun,Terbangun,Kebun,Belum Terbangun,0.969096860788419
Sawah Besar,Lahan Kosong Berpenghuni,Belum Terbangun,Perairan,Perairan,0.778841751408223
Sawah Besar,Jalan,Terbangun,Perairan,Perairan,0.711001661606006
Sawah Besar,Rel,Terbangun,Perairan,Perairan,0.349200956683906
Sawah Besar,Kampung,Terbangun,Perairan,Perairan,0.812128722844415
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.233964653865361
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.233684241525776
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802388889
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.285445102881469
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.219599822537712
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802411086
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.515588558007153
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.207798399808011
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802402845
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204301779999114
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.205915167475187
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204771437168054
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802427917
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.294641941067291
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204301630151196
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204978003181759
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204385080366637
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204653943172164
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.205192559915158
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.206372520439699
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293803583421
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204429262304551
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.209338610050303
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.269044526182426
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802403978
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.20653697005942
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.206649058053234
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.205946555015644
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.206513924726016
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204924562076039
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802404375
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204374261741179
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.210492498426116
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802404608
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204899621071993
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.207513666199076
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802428889
Sawah Besar,Kebun/Lahan Kosong,Belum Terbangun,Perairan,Perairan,0.204293802411595
